Date,Is_Weekend,Is_Festival,Checkpoint,Weather,Temperature_C,Time_Slot,Crowd_Density
2025-03-29,1,0,Rajarani Temple,Clear,35,09:00,195
2025-03-31,0,0,Mukteswar Temple,Cloudy,30,15:00,39
2025-01-07,0,0,Lingaraj Temple,Cloudy,22,06:00,82
2025-06-24,0,0,Lingaraj Temple,Clear,31,06:00,113
2025-07-25,0,0,Rajarani Temple,Humid,23,15:00,71
2025-11-23,1,0,Lingaraj Temple,Rainy,34,06:00,162
2025-10-12,1,0,Mukteswar Temple,Clear,36,06:00,155
2025-12-10,0,0,Lingaraj Temple,Humid,39,06:00,122
2025-10-08,0,0,Mukteswar Temple,Clear,39,09:00,25
2025-09-02,0,0,Mukteswar Temple,Humid,31,06:00,140
2025-08-01,0,0,Mukteswar Temple,Humid,29,15:00,85
2025-10-17,0,0,Mukteswar Temple,Cloudy,29,12:00,97
2025-04-17,0,0,Lingaraj Temple,Clear,36,09:00,45
2025-05-05,0,0,Parsurameswara Temple,Cloudy,33,09:00,20
2025-02-10,0,0,Rajarani Temple,Humid,22,06:00,114
2025-12-28,1,0,Bindu Sagar,Clear,28,09:00,141
2025-03-05,0,0,Mukteswar Temple,Cloudy,28,12:00,63
2025-04-27,1,0,Mukteswar Temple,Rainy,28,06:00,214
2025-06-24,0,0,Mukteswar Temple,Humid,32,06:00,95
2025-07-14,0,0,Parsurameswara Temple,Clear,29,12:00,60
2025-03-09,1,0,Parsurameswara Temple,Rainy,33,18:00,88
2025-09-09,0,0,Mukteswar Temple,Humid,29,15:00,20
2025-11-28,0,0,Bindu Sagar,Humid,32,15:00,26
2025-06-19,0,1,Lingaraj Temple,Rainy,31,12:00,269
2025-08-25,0,0,Rajarani Temple,Rainy,35,12:00,5
2025-09-05,0,0,Bindu Sagar,Cloudy,28,12:00,76
2025-08-24,1,0,Mukteswar Temple,Clear,28,12:00,204
2025-06-09,0,0,Rajarani Temple,Humid,34,12:00,49
2025-02-06,0,0,Mukteswar Temple,Humid,30,18:00,113
2025-08-24,1,0,Bindu Sagar,Rainy,30,12:00,45
2025-02-28,0,0,Lingaraj Temple,Rainy,34,12:00,5
2025-09-02,0,0,Lingaraj Temple,Humid,34,15:00,36
2025-09-21,1,0,Parsurameswara Temple,Cloudy,39,06:00,204
2025-11-29,1,0,Bindu Sagar,Clear,39,12:00,174
2025-10-27,0,1,Lingaraj Temple,Rainy,24,12:00,367
2025-02-24,0,0,Bindu Sagar,Humid,27,09:00,20
2025-06-08,1,0,Lingaraj Temple,Cloudy,31,09:00,193
2025-11-09,1,0,Mukteswar Temple,Clear,37,18:00,165
2025-02-10,0,0,Mukteswar Temple,Humid,25,15:00,62
2025-07-23,0,0,Rajarani Temple,Cloudy,24,09:00,21
2025-06-14,1,0,Bindu Sagar,Cloudy,31,18:00,172
2025-10-22,0,0,Bindu Sagar,Clear,38,06:00,45
2025-06-08,1,0,Rajarani Temple,Cloudy,38,18:00,188
2025-10-20,0,0,Mukteswar Temple,Cloudy,30,18:00,133
2025-02-18,0,0,Lingaraj Temple,Cloudy,36,06:00,135
2025-02-13,0,1,Rajarani Temple,Humid,39,18:00,364
2025-03-05,0,0,Parsurameswara Temple,Clear,31,06:00,124
2025-04-15,0,0,Parsurameswara Temple,Humid,22,18:00,126
2025-09-18,0,0,Parsurameswara Temple,Humid,34,06:00,82
2025-05-21,0,0,Rajarani Temple,Clear,24,15:00,44
2025-05-08,0,0,Mukteswar Temple,Cloudy,25,06:00,148
2025-03-03,0,0,Bindu Sagar,Humid,29,15:00,49
2025-02-01,1,0,Rajarani Temple,Cloudy,37,09:00,117
2025-08-20,0,0,Parsurameswara Temple,Cloudy,40,15:00,5
2025-11-01,1,0,Parsurameswara Temple,Rainy,26,09:00,55
2025-02-11,0,0,Rajarani Temple,Cloudy,31,06:00,96
2025-09-17,0,0,Bindu Sagar,Rainy,30,06:00,21
2025-11-29,1,0,Mukteswar Temple,Cloudy,29,06:00,209
2025-04-18,0,0,Bindu Sagar,Clear,28,15:00,66
2025-12-03,0,0,Lingaraj Temple,Rainy,22,12:00,5
2025-09-11,0,0,Rajarani Temple,Cloudy,35,18:00,103
2025-08-04,0,0,Bindu Sagar,Humid,28,15:00,67
2025-08-29,0,0,Parsurameswara Temple,Rainy,29,06:00,30
2025-07-17,0,0,Mukteswar Temple,Cloudy,28,12:00,94
2025-11-21,0,0,Bindu Sagar,Clear,24,06:00,86
2025-10-08,0,1,Parsurameswara Temple,Cloudy,23,09:00,301
2025-04-04,0,0,Bindu Sagar,Humid,40,06:00,49
2025-11-24,0,0,Rajarani Temple,Rainy,31,12:00,5
2025-05-02,0,0,Lingaraj Temple,Cloudy,34,09:00,81
2025-09-20,1,0,Lingaraj Temple,Rainy,35,12:00,143
2025-04-13,1,0,Parsurameswara Temple,Cloudy,22,12:00,143
2025-09-17,0,0,Mukteswar Temple,Humid,37,12:00,49
2025-12-14,1,0,Bindu Sagar,Clear,35,12:00,196
2025-07-11,0,0,Mukteswar Temple,Humid,31,15:00,65
2025-12-20,1,1,Lingaraj Temple,Cloudy,26,12:00,554
2025-02-18,0,0,Bindu Sagar,Clear,29,09:00,39
2025-02-24,0,0,Rajarani Temple,Clear,23,06:00,125
2025-08-29,0,0,Mukteswar Temple,Cloudy,27,15:00,43
2025-03-26,0,0,Parsurameswara Temple,Humid,26,18:00,153
2025-08-01,0,0,Lingaraj Temple,Rainy,27,06:00,98
2025-10-26,1,0,Parsurameswara Temple,Clear,39,15:00,167
2025-12-02,0,0,Parsurameswara Temple,Rainy,29,15:00,14
2025-05-05,0,0,Bindu Sagar,Cloudy,23,15:00,21
2025-09-05,0,0,Lingaraj Temple,Rainy,38,09:00,5
2025-11-07,0,0,Mukteswar Temple,Clear,25,09:00,55
2025-07-11,0,0,Lingaraj Temple,Clear,35,15:00,21
2025-10-23,0,0,Lingaraj Temple,Humid,34,18:00,77
2025-05-15,0,0,Mukteswar Temple,Clear,34,12:00,98
2025-04-23,0,0,Mukteswar Temple,Cloudy,24,18:00,105
2025-03-12,0,0,Lingaraj Temple,Clear,30,06:00,116
2025-11-20,0,0,Lingaraj Temple,Clear,36,09:00,37
2025-08-29,0,0,Parsurameswara Temple,Humid,24,12:00,85
2025-09-13,1,1,Parsurameswara Temple,Clear,37,06:00,531
2025-11-29,1,0,Lingaraj Temple,Cloudy,25,06:00,217
2025-12-31,0,0,Rajarani Temple,Clear,30,12:00,39
2025-10-19,1,0,Parsurameswara Temple,Rainy,37,18:00,98
2025-10-07,0,0,Rajarani Temple,Clear,22,09:00,89
2025-11-02,1,0,Lingaraj Temple,Clear,28,18:00,238
2025-09-29,0,0,Mukteswar Temple,Cloudy,23,09:00,91
2025-05-18,1,0,Mukteswar Temple,Clear,24,09:00,214
2025-08-11,0,0,Mukteswar Temple,Cloudy,40,12:00,50
2025-01-24,0,0,Lingaraj Temple,Humid,35,18:00,105
2025-08-21,0,0,Rajarani Temple,Humid,29,18:00,152
2025-11-20,0,0,Mukteswar Temple,Clear,33,09:00,29
2025-09-22,0,0,Bindu Sagar,Rainy,28,18:00,26
2025-05-11,1,0,Parsurameswara Temple,Rainy,39,09:00,94
2025-11-21,0,0,Mukteswar Temple,Humid,33,18:00,144
2025-11-24,0,0,Rajarani Temple,Cloudy,32,09:00,42
2025-08-11,0,0,Bindu Sagar,Clear,39,15:00,37
2025-11-06,0,0,Parsurameswara Temple,Rainy,30,18:00,102
2025-09-02,0,0,Bindu Sagar,Clear,33,06:00,142
2025-11-08,1,0,Lingaraj Temple,Cloudy,28,09:00,183
2025-12-29,0,0,Parsurameswara Temple,Cloudy,24,12:00,52
2025-02-10,0,0,Bindu Sagar,Rainy,28,12:00,20
2025-09-02,0,0,Mukteswar Temple,Rainy,26,15:00,20
2025-08-27,0,0,Mukteswar Temple,Rainy,37,12:00,5
2025-04-12,1,0,Parsurameswara Temple,Clear,26,09:00,105
2025-10-20,0,0,Lingaraj Temple,Clear,30,12:00,26
2025-03-10,0,0,Lingaraj Temple,Rainy,29,18:00,54
2025-10-11,1,0,Bindu Sagar,Humid,32,06:00,222
2025-05-11,1,0,Rajarani Temple,Clear,22,09:00,143
2025-04-29,0,0,Bindu Sagar,Rainy,28,06:00,73
2025-01-12,1,0,Parsurameswara Temple,Humid,29,06:00,251
2025-04-23,0,0,Mukteswar Temple,Clear,38,15:00,8
2025-08-01,0,0,Mukteswar Temple,Clear,31,18:00,113
2025-02-15,1,0,Parsurameswara Temple,Rainy,39,09:00,21
2025-12-14,1,0,Bindu Sagar,Clear,38,06:00,190
2025-01-13,0,0,Lingaraj Temple,Clear,33,18:00,89
2025-07-19,1,0,Mukteswar Temple,Clear,24,09:00,121
2025-10-16,0,0,Bindu Sagar,Clear,33,12:00,29
2025-05-21,0,0,Parsurameswara Temple,Clear,39,06:00,96
2025-10-14,0,0,Bindu Sagar,Cloudy,36,06:00,159
2025-03-24,0,0,Lingaraj Temple,Rainy,36,09:00,5
2025-09-30,0,0,Rajarani Temple,Clear,34,12:00,71
2025-04-11,0,0,Bindu Sagar,Rainy,36,18:00,57
2025-05-04,1,0,Bindu Sagar,Humid,28,06:00,251
2025-07-30,0,1,Bindu Sagar,Rainy,28,15:00,319
2025-10-06,0,0,Parsurameswara Temple,Rainy,24,12:00,18
2025-03-20,0,1,Lingaraj Temple,Rainy,40,18:00,303
2025-12-28,1,0,Rajarani Temple,Cloudy,31,18:00,237
2025-05-09,0,0,Mukteswar Temple,Cloudy,27,06:00,161
2025-02-01,1,0,Bindu Sagar,Humid,34,12:00,191
2025-11-01,1,0,Parsurameswara Temple,Rainy,33,06:00,209
2025-03-25,0,0,Rajarani Temple,Humid,30,12:00,21
2025-02-21,0,0,Lingaraj Temple,Clear,23,12:00,61
2025-12-21,1,0,Mukteswar Temple,Cloudy,37,12:00,95
2025-12-11,0,0,Lingaraj Temple,Clear,25,12:00,59
2025-02-01,1,0,Mukteswar Temple,Rainy,36,15:00,72
2025-04-26,1,0,Bindu Sagar,Humid,24,09:00,239
2025-06-16,0,0,Lingaraj Temple,Clear,30,18:00,119
2025-05-12,0,0,Rajarani Temple,Clear,36,18:00,71
2025-11-08,1,0,Rajarani Temple,Rainy,26,06:00,118
2025-07-25,0,0,Rajarani Temple,Humid,28,18:00,138
2025-03-10,0,0,Rajarani Temple,Cloudy,31,15:00,76
2025-07-01,0,0,Mukteswar Temple,Clear,31,15:00,89
2025-10-17,0,0,Parsurameswara Temple,Clear,35,06:00,164
2025-11-01,1,0,Mukteswar Temple,Rainy,26,12:00,48
2025-10-12,1,0,Rajarani Temple,Cloudy,26,06:00,231
2025-07-30,0,0,Rajarani Temple,Humid,32,12:00,72
2025-06-17,0,0,Bindu Sagar,Clear,30,09:00,56
2025-02-20,0,0,Lingaraj Temple,Cloudy,39,09:00,5
2025-11-11,0,0,Mukteswar Temple,Humid,36,15:00,43
2025-09-19,0,0,Bindu Sagar,Humid,31,06:00,102
2025-04-05,1,0,Lingaraj Temple,Cloudy,28,15:00,123
2025-04-03,0,0,Bindu Sagar,Humid,34,09:00,61
2025-10-19,1,0,Lingaraj Temple,Clear,31,12:00,148
2025-10-29,0,0,Parsurameswara Temple,Humid,26,15:00,97
2025-07-12,1,1,Mukteswar Temple,Rainy,27,12:00,485
2025-06-26,0,0,Parsurameswara Temple,Clear,28,15:00,65
2025-04-25,0,0,Mukteswar Temple,Clear,31,09:00,45
2025-08-15,0,0,Lingaraj Temple,Humid,40,15:00,28
2025-06-11,0,0,Mukteswar Temple,Rainy,35,06:00,59
2025-11-14,0,0,Rajarani Temple,Humid,34,06:00,132
2025-06-19,0,1,Lingaraj Temple,Cloudy,28,12:00,360
2025-09-08,0,0,Lingaraj Temple,Rainy,23,15:00,5
2025-12-20,1,0,Mukteswar Temple,Humid,30,09:00,176
2025-11-29,1,0,Mukteswar Temple,Humid,34,18:00,258
2025-09-03,0,0,Lingaraj Temple,Clear,26,12:00,49
2025-06-13,0,0,Bindu Sagar,Humid,35,09:00,66
2025-11-21,0,0,Rajarani Temple,Humid,27,18:00,107
2025-10-07,0,0,Parsurameswara Temple,Clear,34,12:00,40
2025-11-10,0,0,Bindu Sagar,Rainy,39,18:00,5
2025-09-09,0,1,Lingaraj Temple,Clear,26,12:00,295
2025-05-20,0,0,Mukteswar Temple,Clear,32,06:00,126
2025-05-02,0,0,Mukteswar Temple,Clear,31,12:00,40
2025-07-15,0,0,Parsurameswara Temple,Humid,31,12:00,87
2025-07-02,0,0,Mukteswar Temple,Cloudy,26,12:00,41
2025-04-08,0,0,Lingaraj Temple,Humid,32,18:00,151
2025-08-30,1,0,Rajarani Temple,Rainy,23,18:00,113
2025-06-05,0,0,Lingaraj Temple,Humid,40,18:00,31
2025-04-21,0,0,Rajarani Temple,Humid,31,15:00,62
2025-08-05,0,0,Rajarani Temple,Clear,37,09:00,33
2025-06-19,0,0,Mukteswar Temple,Rainy,33,15:00,5
2025-09-22,0,0,Rajarani Temple,Rainy,34,09:00,17
2025-10-18,1,0,Rajarani Temple,Cloudy,28,12:00,99
2025-04-18,0,0,Mukteswar Temple,Rainy,31,12:00,30
2025-05-23,0,0,Bindu Sagar,Clear,28,12:00,37
2025-08-22,0,0,Parsurameswara Temple,Cloudy,30,18:00,159
2025-11-06,0,0,Lingaraj Temple,Clear,37,12:00,28
2025-08-13,0,0,Rajarani Temple,Clear,32,12:00,60
2025-12-06,1,0,Bindu Sagar,Rainy,36,15:00,124
2025-05-15,0,0,Rajarani Temple,Humid,26,06:00,129
2025-11-12,0,1,Rajarani Temple,Cloudy,38,15:00,225
2025-06-09,0,0,Mukteswar Temple,Cloudy,33,09:00,85
2025-06-06,0,0,Bindu Sagar,Rainy,27,15:00,5
2025-12-07,1,0,Rajarani Temple,Humid,25,09:00,182
2025-08-22,0,0,Mukteswar Temple,Clear,35,15:00,85
2025-09-03,0,0,Parsurameswara Temple,Rainy,26,09:00,5
2025-11-02,1,0,Lingaraj Temple,Cloudy,29,06:00,215
2025-03-03,0,0,Mukteswar Temple,Rainy,25,15:00,9
2025-12-13,1,0,Lingaraj Temple,Cloudy,37,18:00,198
2025-08-28,0,0,Bindu Sagar,Cloudy,32,09:00,52
2025-07-07,0,0,Mukteswar Temple,Cloudy,23,15:00,99
2025-10-15,0,0,Lingaraj Temple,Humid,32,15:00,65
2025-07-13,1,0,Bindu Sagar,Humid,28,06:00,244
2025-08-01,0,1,Mukteswar Temple,Cloudy,22,18:00,381
2025-11-27,0,0,Rajarani Temple,Cloudy,23,15:00,20
2025-01-26,1,0,Bindu Sagar,Cloudy,31,15:00,157
2025-05-25,1,0,Parsurameswara Temple,Clear,23,12:00,166
2025-07-25,0,0,Lingaraj Temple,Rainy,23,18:00,52
2025-02-15,1,0,Parsurameswara Temple,Rainy,25,15:00,74
2025-05-10,1,0,Mukteswar Temple,Humid,32,12:00,200
2025-07-11,0,0,Lingaraj Temple,Cloudy,26,15:00,82
2025-12-11,0,0,Parsurameswara Temple,Cloudy,39,06:00,45
2025-12-22,0,0,Bindu Sagar,Humid,22,12:00,79
2025-08-29,0,0,Lingaraj Temple,Rainy,35,15:00,5
2025-03-29,1,1,Lingaraj Temple,Humid,29,18:00,620
2025-12-14,1,1,Rajarani Temple,Cloudy,36,09:00,401
2025-04-19,1,0,Rajarani Temple,Humid,36,15:00,189
2025-06-11,0,0,Lingaraj Temple,Humid,40,09:00,47
2025-03-11,0,0,Rajarani Temple,Cloudy,34,09:00,72
2025-09-16,0,0,Parsurameswara Temple,Cloudy,25,06:00,80
2025-08-22,0,0,Rajarani Temple,Clear,36,12:00,35
2025-01-27,0,0,Lingaraj Temple,Cloudy,40,18:00,70
2025-08-07,0,0,Lingaraj Temple,Humid,36,12:00,42
2025-07-29,0,0,Parsurameswara Temple,Rainy,37,09:00,5
2025-11-18,0,0,Rajarani Temple,Humid,23,06:00,109
2025-07-02,0,0,Bindu Sagar,Clear,28,06:00,100
2025-07-24,0,0,Rajarani Temple,Clear,27,18:00,134
2025-04-19,1,0,Rajarani Temple,Clear,38,06:00,274
2025-04-05,1,0,Parsurameswara Temple,Humid,40,09:00,124
2025-08-10,1,0,Parsurameswara Temple,Rainy,29,18:00,118
2025-12-30,0,0,Bindu Sagar,Clear,22,12:00,48
2025-03-18,0,0,Parsurameswara Temple,Clear,23,15:00,53
2025-03-23,1,0,Bindu Sagar,Cloudy,32,15:00,175
2025-11-25,0,0,Mukteswar Temple,Clear,25,18:00,117
2025-12-19,0,1,Bindu Sagar,Cloudy,32,06:00,386
2025-06-13,0,0,Parsurameswara Temple,Cloudy,36,06:00,108
2025-07-27,1,0,Parsurameswara Temple,Rainy,34,06:00,167
2025-10-06,0,0,Parsurameswara Temple,Cloudy,23,06:00,175
2025-06-09,0,0,Bindu Sagar,Humid,25,06:00,156
2025-05-27,0,0,Bindu Sagar,Rainy,22,18:00,5
2025-08-10,1,0,Bindu Sagar,Humid,24,15:00,199
2025-10-17,0,0,Mukteswar Temple,Cloudy,38,15:00,5
2025-03-09,1,0,Parsurameswara Temple,Clear,29,15:00,96
2025-10-11,1,0,Bindu Sagar,Clear,29,09:00,142
2025-03-17,0,0,Mukteswar Temple,Cloudy,29,09:00,99
2025-08-21,0,0,Bindu Sagar,Cloudy,26,15:00,43
2025-10-17,0,0,Mukteswar Temple,Rainy,36,18:00,68
2025-10-30,0,0,Mukteswar Temple,Rainy,34,09:00,5
2025-06-25,0,0,Rajarani Temple,Humid,24,09:00,83
2025-05-17,1,0,Mukteswar Temple,Rainy,23,06:00,245
2025-05-19,0,0,Mukteswar Temple,Humid,26,06:00,127
2025-04-10,0,0,Mukteswar Temple,Humid,37,15:00,23
2025-11-21,0,0,Lingaraj Temple,Rainy,27,12:00,42
2025-08-07,0,0,Lingaraj Temple,Cloudy,23,15:00,65
2025-07-06,1,0,Rajarani Temple,Humid,26,15:00,127
2025-05-09,0,0,Lingaraj Temple,Cloudy,40,15:00,5
2025-10-18,1,0,Mukteswar Temple,Cloudy,40,12:00,196
2025-11-08,1,0,Lingaraj Temple,Rainy,37,18:00,121
2025-12-29,0,0,Parsurameswara Temple,Clear,36,09:00,96
2025-11-05,0,0,Parsurameswara Temple,Rainy,31,12:00,5
2025-10-27,0,0,Parsurameswara Temple,Clear,29,12:00,34
2025-03-31,0,0,Mukteswar Temple,Clear,34,12:00,81
2025-12-03,0,0,Mukteswar Temple,Humid,27,15:00,78
2025-01-25,1,0,Parsurameswara Temple,Humid,33,15:00,143
2025-03-28,0,0,Bindu Sagar,Clear,34,12:00,68
2025-10-08,0,0,Bindu Sagar,Rainy,31,06:00,80
2025-01-26,1,0,Parsurameswara Temple,Clear,35,06:00,311
2025-10-06,0,0,Parsurameswara Temple,Rainy,29,12:00,5
2025-10-08,0,0,Parsurameswara Temple,Clear,29,06:00,114
2025-11-01,1,0,Bindu Sagar,Rainy,29,09:00,91
2025-07-10,0,0,Mukteswar Temple,Humid,28,15:00,34
2025-02-10,0,0,Bindu Sagar,Clear,25,06:00,78
2025-05-10,1,0,Lingaraj Temple,Humid,39,09:00,191
2025-11-21,0,0,Parsurameswara Temple,Clear,23,06:00,76
2025-06-05,0,0,Parsurameswara Temple,Clear,33,15:00,46
2025-04-22,0,0,Bindu Sagar,Cloudy,34,09:00,69
2025-11-30,1,0,Rajarani Temple,Humid,36,09:00,169
2025-06-20,0,0,Rajarani Temple,Cloudy,27,09:00,59
2025-02-25,0,0,Rajarani Temple,Humid,39,18:00,80
2025-11-03,0,0,Lingaraj Temple,Humid,39,12:00,47
2025-04-18,0,0,Parsurameswara Temple,Rainy,23,12:00,5
2025-07-05,1,0,Lingaraj Temple,Humid,30,12:00,245
2025-01-24,0,0,Mukteswar Temple,Humid,24,06:00,131
2025-11-12,0,0,Lingaraj Temple,Humid,29,09:00,97
2025-10-20,0,0,Mukteswar Temple,Cloudy,31,06:00,99
2025-05-09,0,0,Parsurameswara Temple,Rainy,38,09:00,5
2025-02-01,1,1,Parsurameswara Temple,Humid,27,12:00,415
2025-07-25,0,0,Bindu Sagar,Humid,30,15:00,83
2025-05-15,0,0,Bindu Sagar,Rainy,27,09:00,10
2025-03-19,0,0,Lingaraj Temple,Cloudy,27,15:00,43
2025-02-14,0,0,Bindu Sagar,Cloudy,32,12:00,29
2025-09-25,0,0,Bindu Sagar,Rainy,24,15:00,7
2025-09-15,0,0,Mukteswar Temple,Humid,28,18:00,114
2025-07-11,0,0,Lingaraj Temple,Clear,34,12:00,26
2025-12-01,0,0,Mukteswar Temple,Humid,31,18:00,148
2025-06-21,1,0,Parsurameswara Temple,Cloudy,36,09:00,120
2025-01-25,1,0,Lingaraj Temple,Rainy,39,12:00,66
2025-12-23,0,0,Parsurameswara Temple,Rainy,24,18:00,93
2025-07-07,0,0,Bindu Sagar,Humid,36,09:00,39
2025-01-12,1,0,Parsurameswara Temple,Humid,26,15:00,175
2025-09-03,0,0,Mukteswar Temple,Rainy,28,18:00,35
2025-02-18,0,0,Lingaraj Temple,Rainy,22,15:00,5
2025-05-17,1,0,Bindu Sagar,Cloudy,26,09:00,104
2025-12-17,0,0,Parsurameswara Temple,Clear,40,12:00,5
2025-08-11,0,0,Lingaraj Temple,Rainy,22,18:00,25
2025-05-02,0,0,Bindu Sagar,Cloudy,40,09:00,7
2025-12-10,0,0,Lingaraj Temple,Rainy,37,06:00,5
2025-07-23,0,0,Rajarani Temple,Rainy,23,15:00,5
2025-12-21,1,0,Lingaraj Temple,Humid,23,09:00,158
2025-03-09,1,0,Parsurameswara Temple,Rainy,29,12:00,97
2025-07-29,0,0,Mukteswar Temple,Rainy,28,06:00,52
2025-02-23,1,0,Mukteswar Temple,Humid,38,18:00,163
2025-03-02,1,0,Rajarani Temple,Clear,40,09:00,137
2025-03-14,0,0,Mukteswar Temple,Clear,29,06:00,112
2025-08-18,0,0,Bindu Sagar,Rainy,33,18:00,45
2025-09-15,0,0,Mukteswar Temple,Cloudy,39,12:00,13
2025-03-01,1,0,Mukteswar Temple,Rainy,23,18:00,153
2025-04-06,1,0,Mukteswar Temple,Cloudy,32,12:00,141
2025-09-30,0,0,Parsurameswara Temple,Cloudy,25,15:00,63
2025-05-30,0,0,Bindu Sagar,Cloudy,31,06:00,90
2025-02-18,0,0,Rajarani Temple,Cloudy,23,18:00,71
2025-08-17,1,0,Lingaraj Temple,Humid,39,15:00,109
2025-04-23,0,0,Rajarani Temple,Humid,32,18:00,72
2025-06-09,0,0,Bindu Sagar,Clear,29,06:00,159
2025-02-14,0,0,Parsurameswara Temple,Rainy,39,06:00,5
2025-01-06,0,0,Parsurameswara Temple,Humid,33,12:00,46
2025-10-23,0,0,Rajarani Temple,Cloudy,35,15:00,66
2025-10-11,1,0,Rajarani Temple,Humid,26,12:00,100
2025-03-03,0,0,Parsurameswara Temple,Cloudy,23,15:00,64
2025-02-03,0,0,Mukteswar Temple,Clear,40,12:00,5
2025-05-06,0,0,Rajarani Temple,Humid,30,09:00,58
2025-04-01,0,0,Rajarani Temple,Humid,40,15:00,47
2025-01-04,1,0,Mukteswar Temple,Humid,38,06:00,186
2025-03-24,0,0,Lingaraj Temple,Clear,22,18:00,147
2025-08-05,0,0,Lingaraj Temple,Clear,25,06:00,85
2025-06-10,0,0,Lingaraj Temple,Clear,34,06:00,124
2025-03-22,1,0,Rajarani Temple,Cloudy,29,12:00,103
2025-11-13,0,0,Lingaraj Temple,Clear,28,12:00,60
2025-04-17,0,0,Mukteswar Temple,Rainy,26,12:00,19
2025-09-29,0,0,Lingaraj Temple,Humid,39,06:00,88
2025-06-01,1,0,Mukteswar Temple,Humid,38,06:00,176
2025-07-06,1,0,Parsurameswara Temple,Cloudy,32,12:00,216
2025-12-17,0,0,Bindu Sagar,Humid,27,15:00,86
2025-07-11,0,0,Parsurameswara Temple,Rainy,31,06:00,50
2025-11-01,1,0,Lingaraj Temple,Rainy,39,09:00,24
2025-06-07,1,0,Rajarani Temple,Humid,28,18:00,202
2025-12-28,1,0,Mukteswar Temple,Rainy,32,18:00,136
2025-06-24,0,0,Lingaraj Temple,Humid,25,18:00,85
2025-09-20,1,0,Rajarani Temple,Clear,31,15:00,123
2025-12-15,0,0,Bindu Sagar,Clear,28,15:00,73
2025-09-11,0,1,Lingaraj Temple,Rainy,37,15:00,381
2025-12-30,0,0,Lingaraj Temple,Rainy,24,12:00,5
2025-10-24,0,0,Bindu Sagar,Clear,40,12:00,5
2025-03-16,1,0,Mukteswar Temple,Humid,38,06:00,134
2025-06-05,0,0,Parsurameswara Temple,Humid,24,18:00,76
2025-01-12,1,0,Mukteswar Temple,Cloudy,36,18:00,221
2025-07-28,0,0,Lingaraj Temple,Clear,39,12:00,5
2025-02-04,0,0,Mukteswar Temple,Humid,24,18:00,70
2025-09-07,1,1,Bindu Sagar,Rainy,25,12:00,415
2025-09-05,0,0,Rajarani Temple,Humid,30,09:00,82
2025-01-03,0,0,Bindu Sagar,Humid,28,15:00,99
2025-01-14,0,0,Mukteswar Temple,Humid,28,06:00,98
2025-03-23,1,0,Rajarani Temple,Rainy,33,12:00,171
2025-12-26,0,0,Rajarani Temple,Humid,40,12:00,5
2025-04-21,0,0,Bindu Sagar,Rainy,33,06:00,86
2025-09-01,0,0,Lingaraj Temple,Rainy,38,15:00,18
2025-10-07,0,0,Rajarani Temple,Rainy,36,06:00,27
2025-05-01,0,0,Mukteswar Temple,Cloudy,37,09:00,54
2025-07-07,0,0,Mukteswar Temple,Rainy,34,18:00,44
2025-09-06,1,0,Bindu Sagar,Humid,29,12:00,141
2025-05-07,0,0,Mukteswar Temple,Cloudy,31,15:00,70
2025-06-24,0,0,Mukteswar Temple,Humid,25,18:00,159
2025-04-17,0,0,Parsurameswara Temple,Rainy,29,18:00,94
2025-06-12,0,0,Mukteswar Temple,Clear,26,09:00,38
2025-01-22,0,0,Mukteswar Temple,Clear,34,09:00,70
2025-06-05,0,0,Lingaraj Temple,Humid,24,18:00,173
2025-08-24,1,0,Parsurameswara Temple,Clear,32,06:00,242
2025-12-18,0,0,Bindu Sagar,Clear,31,06:00,96
2025-11-05,0,0,Lingaraj Temple,Humid,31,09:00,48
2025-03-19,0,0,Bindu Sagar,Humid,22,15:00,74
2025-01-23,0,1,Parsurameswara Temple,Humid,34,15:00,383
2025-01-18,1,0,Mukteswar Temple,Rainy,23,09:00,100
2025-05-21,0,0,Lingaraj Temple,Humid,36,18:00,92
2025-03-19,0,0,Lingaraj Temple,Humid,30,06:00,104
2025-01-31,0,0,Parsurameswara Temple,Cloudy,25,15:00,37
2025-11-21,0,0,Bindu Sagar,Humid,34,18:00,94
2025-01-03,0,0,Mukteswar Temple,Clear,36,09:00,59
2025-10-22,0,0,Mukteswar Temple,Cloudy,23,12:00,40
2025-10-26,1,0,Lingaraj Temple,Clear,23,18:00,181
2025-09-13,1,0,Parsurameswara Temple,Humid,38,06:00,184
2025-01-14,0,0,Bindu Sagar,Clear,23,18:00,143
2025-06-02,0,0,Rajarani Temple,Humid,26,18:00,83
2025-09-16,0,0,Lingaraj Temple,Clear,28,12:00,45
2025-11-22,1,0,Rajarani Temple,Clear,25,12:00,126
2025-02-07,0,0,Parsurameswara Temple,Cloudy,31,09:00,38
2025-05-26,0,0,Bindu Sagar,Humid,40,09:00,5
2025-10-16,0,0,Parsurameswara Temple,Cloudy,30,15:00,93
2025-04-13,1,0,Mukteswar Temple,Humid,26,12:00,178
2025-03-10,0,0,Rajarani Temple,Rainy,30,18:00,53
2025-08-20,0,0,Bindu Sagar,Cloudy,38,15:00,9
2025-01-31,0,0,Lingaraj Temple,Humid,27,06:00,88
2025-08-02,1,0,Rajarani Temple,Cloudy,38,06:00,180
2025-11-17,0,0,Bindu Sagar,Clear,31,09:00,41
2025-05-08,0,0,Mukteswar Temple,Humid,29,12:00,38
